type,file_ref,file_hash,file_size,file_name
file_no_archive,fa088233a6ac5b320f859f7f2581a4d93fefe6c1a13d1d95fa48e728c2ba99f9,,,"fa088233a6ac5b320f859f7f2581a4d93fefe6c1a13d1d95fa48e728c2ba99f9.mp4"
file_no_archive,28d5e3403d7e4807b46f76624e59e92646ce5d593689c18630e23a104ced71fd,,,"28d5e3403d7e4807b46f76624e59e92646ce5d593689c18630e23a104ced71fd.mp4"
file_no_archive,16872eeb8b804eaf28b771db300643720f2ec8e7c81a44cb72d5ac83a845bbd6,,,"16872eeb8b804eaf28b771db300643720f2ec8e7c81a44cb72d5ac83a845bbd6.mp4"
file_no_archive,ab250933fea1127f740c044975c19b92fe4f96fafda9de748786f89867abf4e4,,,"ab250933fea1127f740c044975c19b92fe4f96fafda9de748786f89867abf4e4.mp4"
file_no_archive,944e8ec64654deeab1a7d0b8a2a5b7ebfef74cfa2e2e2062cd62001241072699,,,"944e8ec64654deeab1a7d0b8a2a5b7ebfef74cfa2e2e2062cd62001241072699.mp4"
file_no_archive,7d067a56011457ab8723371095ac4dd4a6ab4a11333ba51d4d4141aa9eb808da,,,"7d067a56011457ab8723371095ac4dd4a6ab4a11333ba51d4d4141aa9eb808da.mp4"
file_no_archive,a4f38697c8a24ec3bbb2cc37922cce5e6ee9e202a1c94ee1afefa8c12501c370,,,"a4f38697c8a24ec3bbb2cc37922cce5e6ee9e202a1c94ee1afefa8c12501c370.mp4"
file_no_archive,e7b256c024b9b86b4b2def73ab803f5728a77abe4234f8b9f3179647a55ad1f1,,,"e7b256c024b9b86b4b2def73ab803f5728a77abe4234f8b9f3179647a55ad1f1.mp4"
file_no_archive,13868dd37ac17a9b53a46fbcdf53f006ad66ad17703812feb65b8a2fd1e9ff15,,,"13868dd37ac17a9b53a46fbcdf53f006ad66ad17703812feb65b8a2fd1e9ff15.mp4"
file_no_archive,c777043655cdf75ace357292ad6c18241b790da9d1facab53ae33d4a02d01988,,,"c777043655cdf75ace357292ad6c18241b790da9d1facab53ae33d4a02d01988.mp4"
file_no_archive,3828e3f8a6e4885b717c1c165d89e77f9941e3a121f05d975445e4d879fae2d9,,,"3828e3f8a6e4885b717c1c165d89e77f9941e3a121f05d975445e4d879fae2d9.mp4"
